mensaje,etiqueta,fuente
Eres un ganador. Has sido seleccionado especialmente. 2. Recibe ĺŁ1000 en efectivo o vacaciones 4* (vuelos incluidos). Habla con un operador en vivo. 2. Reclama 0871277810810.,spam,uci_traducido
"¡Felicitaciones! El pase de cine especial de 1 año para 2 es tuyo. llama al 09061209465 ahora! C Suprman V, Matrix3, StarWars3, etc. ¡los 4 GRATIS! bx420-ip4-5we. 150 h. ¡No te lo pierdas!",spam,uci_traducido
¡URGENTE! Estamos intentando contactar con U. El sorteo de hoy muestra que has ganado un premio de 800€ GARANTIZADO. Llamar al 09050001808 desde teléfono fijo. Reclama M95. Válido sólo 12 horas,spam,uci_traducido
Los números de Vodafone actuales que terminan en 4882 son seleccionados para recibir un premio de 350 £. Si tu número coincide llama al 09064019014 para recibir tu premio de ĺŁ350.,spam,uci_traducido
¡URGENTE! Estamos intentando contactar con U. El sorteo de hoy muestra que has ganado un premio de 800€ GARANTIZADO. Llamar al 09050001295 desde teléfono fijo. Reclamación A21. Válido sólo 12 horas,spam,uci_traducido
¡GANAR URGENTE! Tu número de móvil ha sido premiado con un premio de 2.000€ GARANTIZADO llama al 09061790121 desde fijo. Reclame 3030 válido solo 12 horas 150 ppm,spam,uci_traducido
"Asusta a tu multitud con una colección de Halloween con un logotipo y un mensaje con imagen, además de un tono espeluznante gratuito, envía un mensaje de texto con CARD SPOOK al 8007 zed 08701417012150p por logotipo/imagen",spam,uci_traducido
"Estimado titular del cupón: Para reclamar la oferta de esta semana, desde su PC, visite http://www.e-tlp.co.uk/reward. Se aplican los términos y condiciones.",spam,uci_traducido
http://tms. www.widelive.com/index. wml?id=820554ad0a1705572711&first=trueĺÁC C Tono de llamadaĺÁ,spam,uci_traducido
Llame a Amanda para renovar o actualizar su teléfono T-Mobile actual sin cargo. La oferta termina hoy. Tel 0845 021 3680 sujeto a T y C,spam,uci_traducido
+449071512431 ¡URGENTE! ¡Este es el segundo intento de contactar a U! U ha GANADO ĺŁ1250 LLAMADA 09071512433 b4 050703 T&CsBCM4235WC1N3XX. costo de llamada 150ppm móvilesvariar. máxĺŁ7. 50,spam,uci_traducido
LLAME al 08712402578 inmediatamente ya que hay un mensaje urgente esperándolo.,spam,uci_traducido
¡PRIVADO! Su estado de cuenta de 2003 muestra 800 puntos SIM no canjeados. Llamar 08719899230 Código Identificador: 41685 Vence el 11/07/04,spam,uci_traducido
"Obtenga 3 tonos de Lions England, responda lionm 4 mono o lionp 4 poli. 4 más van 2 www.ringtones.co.uk, el original y el mejor. Se aplican tarifas de operador de red de Tones 3GBP",spam,uci_traducido
"¡Urgente! Llame al 0906346330. Su ABTA de cortesía 4* en vacaciones en español o ĺŁ 10,000 en efectivo está pendiente de cobro. Términos y condiciones de SAE BOX 47 PO19 2EZ 150 ppm 18+",spam,uci_traducido
"¡VAS A 2 BAHAMAS! Llame a FREEFONE 08081560665 y hable con un operador en vivo para reclamar cualquiera de los cruceros por las Bahamas con £2000 CASH solo para mayores de 18 años. Para optar por no participar, envíe un mensaje de texto X al 07786200117",spam,uci_traducido
"Cliente de Orange, ahora puede reclamar su actualización GRATUITA a TELÉFONO CON CÁMARA por su fidelidad. Llame ahora al 0207 153 9996. La oferta finaliza el 14 de marzo. Se aplican términos y condiciones. Optar por no participar disponible",spam,uci_traducido
"Bienvenido a Select, un servicio O2 con beneficios adicionales. Ahora puedes llamar GRATIS desde tu móvil a nuestros asesores especialmente capacitados marcando el 402.",spam,uci_traducido
"Intentamos comunicarnos con usted para responder a nuestra oferta de 750 minutos, 150 mensajes de texto y una nueva videollamada al 08002988890 ahora o responder para entrega gratuita mañana.",spam,uci_traducido
Eres un ganador Has sido seleccionado especialmente 2 recibe ĺŁ1000 o un viaje de 4* (vuelos incluidos) habla con un operador en vivo 2 reclama 0871277810910p/min (18+),spam,uci_traducido
"Los números de Voda de hoy que terminan en 1225 se seleccionan para recibir un premio de 50 ĺŁ. Si tiene una coincidencia, llame al 08712300220 citando el código de reclamo 3100 aplicación de tarifas estándar",spam,uci_traducido
"500 móviles nuevos de 2004, ¡DEBEN IRSE! Envía un mensaje de texto: NOKIA al número: 89545 y ¡recoge el tuyo hoy! Desde SOLO ĺŁ1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION",spam,uci_traducido
¡El premio garantizado Urgent Ur ĺŁ500 aún no ha sido reclamado! Llame al 09066368327 AHORA fecha de cierre 09/04/02 código de reclamo M39M51 ĺŁ1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,spam,uci_traducido
"Los números de Voda de hoy que terminan en 7634 se seleccionan para recibir una recompensa de ĺŁ350. Si tiene una coincidencia, llame al 08712300220 indicando el código de reclamo 7684. Se aplican tarifas estándar.",spam,uci_traducido
"Estimado Matthew, llame al 09063440451 desde un teléfono fijo. Sus vacaciones 4*Lux Tenerife de cortesía o ĺŁ1000 EN EFECTIVO están a la espera de ser recogidos. ppm150 SAE T&C Box334 SK38XH.",spam,uci_traducido
¡URGENTE! Estamos intentando contactar con U. El sorteo de hoy demuestra que has ganado un premio de ĺŁ800 GARANTIZADO. Llamar al 09050000460 desde teléfono fijo. Reclama J89. apartado postal 245c2150pm,spam,uci_traducido
"Gana el nuevo ĺŇHarry Potter y la Orden del Fénix (Libro 5), responde HARRY, responde 5 preguntas: ¡oportunidad de ser el primero entre los lectores!",spam,uci_traducido
¡Tu servicio de tono de llamada ha cambiado! ¡25 créditos gratis! ¡Vaya a club4mobiles.com para elegir contenido ahora! ¿Detener? txt CLUB STOP al 87070. 150p/semana Club4 PO Box1146 MK45 2WT,spam,uci_traducido
Entrada gratuita en 2 competiciones semanales para ganar los partidos de la final de la Copa FA el 21 de mayo de 2005. Envíe un mensaje de texto con FA al 87121 para recibir la pregunta de inscripción (tasa de texto estándar). Se aplican los términos y condiciones 08452810075 para mayores de 18 años.,spam,uci_traducido
¡PRIVADO! Su estado de cuenta de 2003 para 07808247860 muestra 800 puntos SIM no canjeados. Llamar 08719899229 Código Identificador: 40411 Vence el 11/06/04,spam,uci_traducido
¡Urgente! Por favor llame al 09061213237 desde un teléfono fijo. ĺŁ5000 en efectivo o unas vacaciones de 4* esperan su recogida. Términos y condiciones SAE PO Box 177 M227XY. 16+,spam,uci_traducido
UR otorgó un City Break y podría GANAR ĺŁ200 de compras de verano cada semana. Envíe un mensaje de texto a STORE al 88039.SkilGme.TsCs087147403231Winawk!Age16+ĺŁ1.50perWKsub,spam,uci_traducido
Cuestionario de televisión de EASTENDERS. ¿Con qué FLOR se compara DOT? D= VIOLETA E= TULIPÁN F= LIRIO texto D E o F al 84025 AHORA 4 posibilidades 2 GANAR £100 en efectivo WKENT/150P16+,spam,uci_traducido
¡Solo diciembre! ¿Tuviste tu móvil hace más de 11 meses? ¡Tienes derecho a actualizar a la última versión móvil con cámara en color de forma gratuita! Llame GRATIS a The Mobile Update VCo al 08002986906,spam,uci_traducido
"FreeMsg: Hola, soy Buffy. 25 y me encanta satisfacer a los hombres. Solo en casa sintiéndome cachondo. Responder 2 C mi PIX! QlynnBV Ayuda08700621170150p un mensaje Enviar parada para detener txts",spam,uci_traducido
Anuncio de atención al cliente. Tienes una entrega de Año Nuevo esperándote. Llame ahora al 07046744435 para concertar la entrega.,spam,uci_traducido
"¿GSOH? ¿Bueno con el SPAM, las damas? ¿Podrías ser un gigoló masculino? 2 únete al club de hombres de más rápido crecimiento en el Reino Unido, responde ONCALL. grupomjz. 08714342399.2 detener respuesta DETENER. msg@ĺŁ1.50rcvd",spam,uci_traducido
¡¡¡dinero!!! ¡eres un afortunado ganador! 2 reclama tu premio envía dinero por mensaje de texto 2 88600 ¡más de £1 millón para regalar! ppt150x3+cuadro de velocidad de texto normal403 w1t1jy,spam,uci_traducido
"UR otorgó un City Break y podría GANAR ĺŁ200 de compras de verano cada semana. Envíe un mensaje de texto con TIENDA al 88039. Habilidad. TsCs087147403231Winawk!Edad16 €1,50por semanasub",spam,uci_traducido
¿Quieres un nuevo videoteléfono? 600 en cualquier momento en cualquier red mins 400 Videollamadas Y descargas incluidas 5 por semana Gratis delMAÑANA llama al 08002888812 o responde AHORA,spam,uci_traducido
¡Urgente! Por favor llame al 09061743811 desde teléfono fijo. Sus vacaciones en Tenerife 4* ABTA de cortesía o ĺŁ5000 en efectivo en espera de cobro SAE T&Cs Box 326 CW25WX 150ppm,spam,uci_traducido
"Los números de Voda de hoy que terminan en 7548 son seleccionados para recibir un premio de $350. Si tiene una coincidencia, llame al 08712300220 citando el código de reclamo 4041 aplicación de tarifas estándar",spam,uci_traducido
Actualmente tenemos un mensaje esperando su colección. Para recoger su mensaje simplemente llame al 08718723815.,spam,uci_traducido
¡No. 1 Nokia Tone 4 tu mafia cada semana! Simplemente envíe un mensaje de texto con NOK al 87021. ¡Primer tono GRATIS! Así que envíanos un mensaje de texto ahora y cuéntaselo a tus amigos. 150p/tono. 16 respuesta HL 4info,spam,uci_traducido
"¡Urgente! Llame al 09066612661 desde su teléfono fijo, sus vacaciones de cortesía en Lux Costa Del Sol 4* o ĺŁ1000 EN EFECTIVO esperan su cobro. ppm 150 Términos y condiciones de SAE James 28, EH74RR",spam,uci_traducido
¡Especial del Día de San Valentín! ¡Gana más de ĺŁ1000 en nuestro cuestionario y lleva a tu pareja al viaje de su vida! Envíe GO al 83600 ahora. 150p/mensaje grabado. Atención al cliente: 08718720201,spam,uci_traducido
"¡Jamster! Para obtener su fondo de pantalla gratuito, envíe un mensaje de texto con CORAZÓN al 88888 ahora. Se aplican términos y condiciones. 16 solamente. ¿Necesitar ayuda? Llame al 08701213186.",spam,uci_traducido
Compre Space Invaders 4 y tenga la oportunidad de ganar la consola de juegos Arcade original. Presione 0 para Games Arcade (cargo WAP estándar). Consulte o2.co.uk/games 4 Términos y configuración. Sin compra,spam,uci_traducido
"¡¡URGENTE!! Tus vacaciones 4* en la Costa del Sol o ĺŁ5000 esperan ser recogidas. Llama al 09050090044 Ahora para Reclamar. SAE, TC s, POBox334, Stockport, SK38xh, Costo £1.50/pm, Max10mins",spam,uci_traducido
"¡Tu próximo increíble video xxx PICSFREE1 te será enviado para que lo disfrutes! Si un video no es suficiente para 2 días, envíe un mensaje de texto con la palabra clave PICSFREE1 para obtener el siguiente video.",spam,uci_traducido
"Esta es la segunda vez que intentamos contactarte. Has ganado el premio de 750 libras. 2 reclamar es fácil, llama al 08712101358 YA! Sólo 10 peniques por minuto. BT-tarifa-nacional",spam,uci_traducido
Intentamos comunicarnos con usted. ¿Cuál es su respuesta a nuestra oferta de un teléfono con video? 750 en cualquier momento ¿Alguna red en minutos? ¿TEXTO ILIMITADO? ¿Videocámara? Responde o llama al 08000930705 AHORA,spam,uci_traducido
"USTED 07801543489 tiene garantizado el último teléfono Nokia, un reproductor iPod MP3 de 40 GB o un premio de ĺŁ500. Palabra de texto:RECOGER al No:83355! TC-LLC NY-EE.UU. 150p/Mt msgrcvd18+",spam,uci_traducido
"Cliente de UpgrdCentre Orange, ahora puede reclamar su actualización GRATUITA a TELÉFONO CON CÁMARA por su fidelidad. Llame ahora al 0207 153 9153. La oferta finaliza el 26 de julio. Se aplican términos y condiciones. Optar por no participar disponible",spam,uci_traducido
"TONO DE LLAMADA GRATIS solo envía un mensaje de texto con \POLYS\"" al 87131. Luego, cada semana recibe un nuevo tono. 0870737910216 años solo ĺŁ1.50/semana"".",spam,uci_traducido
"¡Última oportunidad! ¡Reclame hoy sus vales de descuento por valor de ĺŁ150! ¡Envía COMPRAR al 85023 ahora! SavaMob, ¡ofrece móvil! T Cs SavaMob POBOX84, M263UZ. £ 3,00 Sub. 16",spam,uci_traducido
"¡Felicidades! Gracias a un buen amigo, has GANADO el premio de Navidad de ĺŁ2.000. 2 reclamar es fácil, ¡solo llama al 08718726971 AHORA! Sólo 10p por minuto. BT-tarifa-nacional.",spam,uci_traducido
"Compre hasta cansarse, ES USTED, ya sea 10K, 5K, ĺŁ500 en efectivo o ĺŁ100 Vale de viaje, llame ahora, 09064011000. NTT PO Box CR01327BT línea fija Costo 150 ppm móvil varía",spam,uci_traducido
"¡Alguien se ha puesto en contacto con nuestro servicio de citas y ha introducido tu teléfono porque le gustas! Para saber quién es llamar desde un teléfono fijo 09058098002. PoBox1, W14RG 150p",spam,uci_traducido
"Esta es la segunda vez que intentamos contactarte. Has ganado el premio de £ 750. 2 reclamar es fácil, llama al 087187272008 AHORA1! Sólo 10p por minuto. BT-tarifa-nacional.",spam,uci_traducido
No seas flojo... ¡sé ágil y feliz! Solo servicio de chat gay con carga de fotos llamar al 08718730666 (10p/min). 2 detén nuestros mensajes de texto llama al 08712460324,spam,uci_traducido
"RECORDATORIO DE O2: Para obtener 2,50 libras de crédito de llamada gratis y detalles de excelentes ofertas, responda 2 este mensaje de texto con su nombre válido, número de casa y código postal.",spam,uci_traducido
¡Recoge tu fin de semana de SAN VALENTÍN a PARÍS con vuelo y hotel incluido + premio de ĺŁ200 garantizado! Texto: PARIS al n°: 69101. www.rtf.sphosting.com,spam,uci_traducido
"¡BIEN HECHO! Tus vacaciones 4* en la Costa del Sol o ĺŁ5000 esperan ser recogidas. Llama al 09050090044 Ahora para Reclamar. SAE, TC, POBox334, Stockport, SK38xh, Costo £1.50/pm, Max10mins",spam,uci_traducido
"¡El último reproductor de MP3 Nokia Mobile o iPod + ĺŁ400 porze GARANTIZADO! Responda con: ¡GANA al 83355 ahora! Norcorp Ltd.ĺŁ1,50/Mtmsgrcvd18+",spam,uci_traducido
¡GRATIS durante la primera semana! No1 Nokia tone 4 tu mafia todas las semanas solo envía un mensaje de texto a NOKIA al 8007 Recibe mensajes de texto y cuéntaselo a tus compañeros www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,spam,uci_traducido
"tddnewsletter@emc1.co.uk (Más juegos de TheDailyDraw) Querida Helen: Docenas de juegos gratis, con fantásticos premiosCon...",spam,uci_traducido
"Para tener la oportunidad de ganar £250 de compras semanales TXT: SHOP al 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",spam,uci_traducido
"¡URGENTE! Tu móvil No *********** ¡GANÓ un premio adicional de ĺŁ2.000 para llamadas el 06/02/03! ¡Este es el segundo intento de comunicarnos con USTED! ¡Llame al 09066362220 lo antes posible! CAJA97N7QP, 150 ppm",spam,uci_traducido
"Felicitaciones, puedes reclamar 2 boletos VIP fila A 2 C Blu en concierto en noviembre o regalo de Blu garantizado Llama al 09061104276 para reclamar TS&Cs www.smsco.net costoĺŁ3.75max",spam,uci_traducido
"Anima a tu multitud con una colección de Halloween del logotipo y mensaje de Nokia, además de un tono espeluznante GRATIS, envía un mensaje de texto con CARD SPOOK al 8007",spam,uci_traducido
¡PRIVADO! Su estado de cuenta de 2003 muestra 800 puntos SIM no canjeados. Llamar 08715203652 Código Identificador: 42810 Vence el 29/10/0,spam,uci_traducido
"44 7732584351, ¿Quieres que te entreguen mañana un nuevo teléfono Nokia 3510i en color? Con 300 minutos gratis a cualquier móvil + 100 mensajes de texto gratis + Videocámara Gratis responde o llama al 08000930705.",spam,uci_traducido
"Chicos gays hambrientos que sienten hambre y hasta 4, ahora. Llama al 08718730555 a solo 10p/min. Para detener los mensajes de texto llame al 08712460324 (10p/min)",spam,uci_traducido
Sé que solo tengo el número de queja... mejor ir directamente a bsnl offc y solicitarlo...,ham,uci_traducido
"Bueno, ten en cuenta que solo tengo suficiente gasolina para un viaje de ida y vuelta más, salvo una entrada repentina de efectivo.",ham,uci_traducido
"Bueno, yo también iré a comer algo. Envíame un mensaje de texto cuando vuelvas a casa.",ham,uci_traducido
Quiero estar dentro de ti todas las noches...,ham,uci_traducido
Ok... No te dejes cuando salga de mi casa.,ham,uci_traducido
Le he dicho que lo he devuelto. Eso debería volver a pedirlo.,ham,uci_traducido
"No lo haré. Entonces, ¿qué pasa con los chicos?",ham,uci_traducido
aathi... ¿dónde estás querida?,ham,uci_traducido
No puedo hablar contigo ahora. Te llamaré cuando pueda. No sigas llamando.,ham,uci_traducido
¿Todavía nos reuniremos para cenar esta noche?,ham,uci_traducido
"Lo siento, vikky, estoy viendo la película Kano de Olave Mandara en el cine Trishul con mis amigos.",ham,uci_traducido
Fácil ah?sen fue seleccionado significa que es bueno..,ham,uci_traducido
"¿Estoy allí y puedo verte, pero tú no puedes verme? ¿Quizás deberías reiniciar ym? vi el zumbido",ham,uci_traducido
"Oye, compruébalo. He enumerado da.",ham,uci_traducido
K.. devuélveme mi agradecimiento.,ham,uci_traducido
"Cariño, ¿tienes suficiente dinero para comprar pan y leche? ¿Y te lo devolveré cuando llegues a casa?",ham,uci_traducido
"Oye, estoy aburrido... Así que estoy pensando en ti... Entonces, ¿qué estás haciendo?",ham,uci_traducido
"(Sin embargo, no hay promesas sobre cuándo, ni siquiera he cenado todavía)",ham,uci_traducido
"Quiero, pero es demasiado temprano... Yo afuera ahora estoy en casa tan temprano... Entonces no me importa...",ham,uci_traducido
"Solo veo tu llamada perdida, mi querido hermano. Que tengas un gran día.",ham,uci_traducido
"Lo siento, me fui a la cama temprano, toda la noche.",ham,uci_traducido
Sac anotará cien grandes. Está listo como bateador :-),ham,uci_traducido
Ok te mando un mensaje b4 salgo de mi casa.,ham,uci_traducido
Sólo envía un mensaje de texto. Hablaremos por Skype más tarde.,ham,uci_traducido
Frío. No estés triste querida,ham,uci_traducido
Pero recordé que hoy tengo que bañar a mi perro.,ham,uci_traducido
Si si. Creo que haré esas trufas oreo.,ham,uci_traducido
"Jajaja, al principio estaban enojados pero luego se despertaron y cedieron.",ham,uci_traducido
"Jaja, esa era la primera persona a la que le iba a preguntar.",ham,uci_traducido
"Ese es uno de los problemas, pero California está bien. No hay nieve, por lo que es manejable.",ham,uci_traducido
Hoy voy a la universidad así que no puedo asistir a la clase.,ham,uci_traducido
¡Tío Abadía! Feliz año nuevo. abiola,ham,uci_traducido
"Jajaja no. Sólo necesito cobrar mis nitros. ¡Date prisa, vamos antes de que me caiga!",ham,uci_traducido
¿Qué me estás cocinando para la cena?,ham,uci_traducido
¡Ha pasado más de una semana desde que rompimos y ya nuestros cerebros se están desmoronando!,ham,uci_traducido
ZOE SOLO ME GOLPEA 2 ME ESTOY FOLLANDO MIERDA IL DEFO INTENTO LO MÁS DURO 2 CORRIDA 2 MAÑANA LUV U MILLONES LEKDOG,ham,uci_traducido
"Oye, ya he reservado la clase de pilates y yoga... Jaja",ham,uci_traducido
"Eso es genial, él estará aquí toda la noche, déjame saber cuando estés cerca.",ham,uci_traducido
No puedo contestar el teléfono en este momento. Por favor envía un mensaje,ham,uci_traducido
"Oooh postrado en cama, ¿eh? ¿En qué estás pensando TÚ?",ham,uci_traducido
O simplemente haz eso 6 veces,ham,uci_traducido
Igual que el despido de Kallis en la segunda prueba :-).,ham,uci_traducido
"Maldita sea, el pobre zac no tiene ninguna posibilidad.",ham,uci_traducido
"Bueno, vamos a dormir. Espero poder conocerla.",ham,uci_traducido
Ya lo tenía... Sabarish me pidió que fuera...,ham,uci_traducido
"Sí, eso creo. Estoy en la oficina pero mi regazo está en la habitación, creo que eso ha sido así durante los últimos días. No cerré eso",ham,uci_traducido
Espero que estés teniendo un gran día.,ham,uci_traducido
"Genial, déjame saber cuando estés cerca.",ham,uci_traducido
"Hola, buenos días. Gracias. Te deseo lo mismo.",ham,uci_traducido
"No vio su sombra. Tenemos una primavera temprana, sí.",ham,uci_traducido
Fresco. ¿Te gusta nadar? Tengo piscina y jacuzzi en mi casa.,ham,uci_traducido
¿Cómo probaría mi dirección IP que considerando que mi computadora no es un servidor de Minecraft?,ham,uci_traducido
Necesita dejar de irse a la cama y seguir con el maldito trato.,ham,uci_traducido
Él también sabe sobre el menú del almuerzo solo da. . Sé,ham,uci_traducido
"Lo siento, no puedo hablar por teléfono con mis padres.",ham,uci_traducido
Servirá. Estaba exhausto en el tren esta mañana. Demasiado vino y pastel. tu duermes bien también,ham,uci_traducido
Puedo hacer lo...,ham,uci_traducido
"Tiene muchos usados, cariño, pero el modelo no ayuda. Tienes que traerlo y él lo igualará.",ham,uci_traducido
Bueno...,ham,uci_traducido
"Entonces, ¿puedes recoger tu computadora portátil?",ham,uci_traducido
"Thk shld b can... Ya, quiero ir a 4 lecciones... Jaja, puedo ir por un tramo completo...",ham,uci_traducido
¿Cómo se llama el personal que está tomando clases para nosotros?,ham,uci_traducido
Erutupalam thandiyachu,ham,uci_traducido
Ya estoy en cuclillas es la nueva forma de caminar,ham,uci_traducido
¿Todavía estás recibiendo los productos?,ham,uci_traducido
Nuestra madre Prasanth ettans falleció anoche. Sólo oren por ella y su familia.,ham,uci_traducido
"\¡HEY, HEY, ERAN LOS MONOS QUE LA GENTE DICE QUE NOSOTROS NOSOTROS! HOLA HERMOSA",ham,uci_traducido
¿Tenemos fuentes de alimentación de repuesto?,ham,uci_traducido
PISS ESTÁ HABLANDO ES ALGUIEN QUE SE DA CUENTA DE ESE PUNTO ESO ES. (AHORA LÉALO AL REVÉS),ham,uci_traducido
"Hola amigo, ¿cuál es la mejor manera de evitar malentendidos con nuestro ser querido?",ham,uci_traducido
En chikku nange bakra msg kalstiya... ¿luego tomamos té/café?,ham,uci_traducido
Gracias por entender. He estado tratando de decirle eso a sura.,ham,uci_traducido
"Aiyo... Su lección tan temprano... Todavía estoy durmiendo, jaja... Okie, vete a casa liao y confirma conmigo, señor...",ham,uci_traducido
"¡Jaja, ahora estoy detrás de ese globo aerostático!",ham,uci_traducido
Se suponía que me ibas a despertar &gt;:(,ham,uci_traducido
"Fffffffff. ¿Está bien, no hay manera de que pueda reunirme contigo antes?",ham,uci_traducido
X2 &lt;#&gt; . ¿Vas a conseguir eso?,ham,uci_traducido
Puedes llamar ahora...,ham,uci_traducido
"Idc, ven aquí, no vas a salir de esta mierda dos veces seguidas.",ham,uci_traducido
S:)pero tuvo algo de suerte. 2 capturas realizadas:),ham,uci_traducido
"Eh, ¿recuerdas cómo se deletrea su nombre? Sí, lo hice. Es travieso hasta que me mojo.",ham,uci_traducido
Qué bonito. Pasé de pez a...agua.?,ham,uci_traducido
Jaja... puedo... Pero estoy cenando con mi prima...,ham,uci_traducido
Compraré d cosas hoy y se las enviaremos por correo. ¿Tiene un número de apartado postal?,ham,uci_traducido
¿Supongo que no estarás aquí antes de las 9?,ham,uci_traducido
"Lo siento, llamaré más tarde.",ham,uci_traducido
¿Entonces ella no cree qué?,ham,uci_traducido
Iré mañana y te lo enviaré.,ham,uci_traducido
"No, con mi hermana... Después de bañar a mi perro, puedo bañarme... Parece que pronto lloverá.",ham,uci_traducido
"Como sea, juliana. Haz lo que quieras.",ham,uci_traducido
Fresco. Soy &lt;#&gt;  pulgadas de largo. Espero que os gusten en grande!,ham,uci_traducido
"K, ¿pueden reunirse conmigo en el Sunoco on Howard? Debería estar en camino",ham,uci_traducido
También lo estoy haciendo solo en cbe. Pero hay que pagar.,ham,uci_traducido
Entonces ¿qué pasa con el plan adicional?,ham,uci_traducido
"Sí, no hay problema. Lo de anoche obviamente te está alcanzando... Habla pronto.",ham,uci_traducido
Fui a la tienda de ropa de Ganesh.,ham,uci_traducido
IDPS basado en host para sistemas Linux.,ham,uci_traducido
Mi bateria esta baja nena,ham,uci_traducido
De acuerdo...,ham,uci_traducido
Ambrith...madurai...te conocí en arun dha marrge...¿recuerdas?,ham,uci_traducido
¿Vas a ir a la entrevista de Wipro hoy?,ham,uci_traducido
"De todos modos, ahora voy a ir de compras por mi cuenta. Porque mi hermana aún no ha terminado. No te molestaré, liao.",ham,uci_traducido
JADE SU PABLO. ¿Y NO ME ENVIÓ UN MENSAJE? ¿ME RECUERDAS DE BARMED? ¡QUIERO 2 HABLAR 2 U! ENVÍAME UN MENSAJE,ham,uci_traducido
Damas primera y género segunda k .,ham,uci_traducido
¿Cuánto cuesta la antorcha en 9ja?,ham,uci_traducido
Quiero agarrar tu bonito trasero :),ham,uci_traducido
Lo he reducido a un té. no estoy seguro de qué sabor,ham,uci_traducido
Que tengas un buen día querida.,ham,uci_traducido
Porque me aburrí. Y no quiero estudiar,ham,uci_traducido
Debe venir más tarde... Normalmente lo baño en la tarde mah...,ham,uci_traducido
En el aparcamiento,ham,uci_traducido
Pero no olvides que te amo... Y camino a tu lado. Cuidándote y manteniendo caliente tu corazón.,ham,uci_traducido
¡Muchas gracias!,ham,uci_traducido
¿Sabes lo que hizo Mallika Sherawat ayer? Descúbrelo ahora @ &lt;URL&gt;,ham,uci_traducido
"No, no estoy conduciendo... Nunca revelo las fotos lei...",ham,uci_traducido
¿Alguna vez se te ha quedado una canción en la cabeza sin ningún motivo y no desaparece hasta que la escuchas unas 5 veces?,ham,uci_traducido
"Estoy fuera de las islas, dirígete hacia Hard Rock y te encontrarás conmigo.",ham,uci_traducido
"Sí, básicamente, en cualquier momento de la próxima semana podrás alejarte de tu madre y tu familia. levántate antes de las 3",ham,uci_traducido
"Nimbomsons. Sí, el teléfono lo sabe. Obviamente, porque esa es una palabra real.",ham,uci_traducido
Aunque tienes un montón de diamantes.,ham,uci_traducido
"Lo siento, te llamaré más tarde en la reunión.",ham,uci_traducido
"Sí, me iré en un par de minutos. te avisaré cuando llegue a mu",ham,uci_traducido
No. Simplemente lo olvidé. Se mostrará la próxima semana.,ham,uci_traducido
Estoy en el hospital da. . volveré a casa por la tarde,ham,uci_traducido
"(Dicho esto, ¿puedes enviarle un mensaje de texto una vez más?)",ham,uci_traducido
Eso depende. ¿Cómo te gustaría que te trataran? :),ham,uci_traducido
¡Pensamiento! ¡Llevas dos años viviendo en una jungla! ¡Deberías preocuparte más por mi forma de conducir!,ham,uci_traducido
K. Lo enviaré de nuevo,ham,uci_traducido
"Si aún no has recogido la masa, avísame para poder ir al lugar donde la envié y obtener el número de control.",ham,uci_traducido
"Po de :-):):-):-):-). No necesito trabajo, ajá.",ham,uci_traducido
Qué dolor. Hoy bajará. Haz lo que dije ayer. Hielo y medicina.,ham,uci_traducido
"Jaja, más vale tarde que nunca, ¿alguna forma podría pasar?",ham,uci_traducido
Envíame un mensaje cuando venga Rajini.,ham,uci_traducido
Jos pregunta si quieres quedar.,ham,uci_traducido
"Me alegro de que haya ido bien :) ven a las 11, así tendremos mucho tiempo antes de que Claire se vaya a trabajar.",ham,uci_traducido
¿Estás en el trabajo ahora mismo?,ham,uci_traducido
estoy hasta los ojos en filosofía,ham,uci_traducido
¿Cuánto cuesta Blackberry Bold2 en Nigeria?,ham,uci_traducido
Se acobardó. Me envió un mensaje diciendo que llegaría tarde y que me llamaría y luego no escuché una palabra de él.,ham,uci_traducido
Me estoy congelando y tengo ganas de hielo. fml,ham,uci_traducido
Lo importante es que prevengas la deshidratación dándole suficientes líquidos.,ham,uci_traducido
¿No ponen esas cosas en las carreteras para evitar que se pongan resbaladizas?,ham,uci_traducido
¿Estás ocupado o puedo pasar en algún momento y averiguar qué haremos mañana?,ham,uci_traducido
Frío. ¡Nos divertiremos practicando cómo hacer bebés!,ham,uci_traducido
"¿Por qué es eso, princesa? ¡Apuesto a que todos los hermanos te están persiguiendo!",ham,uci_traducido
Sí... él es realmente genial... Bhaji le dijo a Kallis el mejor jugador de críquet después de Sachin en el mundo :). Es muy difícil salir.,ham,uci_traducido
Creo que si él gobierna Tamilnadu... entonces será muy difícil para nuestra gente.,ham,uci_traducido
"Bueno. No, no, simplemente sigo brillando. Se suponía que era una firma, pero suena mejor.",ham,uci_traducido
¡Nos veremos pronto princesa! ¡Hablaré contigo más s tarde!,ham,uci_traducido
¿El viernes viene el permiso para pongal? ¿Recibes alguna noticia de tu lugar de trabajo?,ham,uci_traducido
"Está bien, si estás seguro, avísame cuando te vayas.",ham,uci_traducido
Confirme la hora para recoger el cheque.,ham,uci_traducido
"Jajaja, mi mamá está tardando una eternidad con mi receta. La farmacia está como a 2 minutos. Puaj.",ham,uci_traducido
